fragment,number_of_rel,sum_difficulty,avg_difficulty
cC<=O>N<-tBu>,3,9.361983414850425,3.120661138283475
cc(c)C<=O>N<-tBu>,3,9.361983414850425,3.120661138283475
nccC<=O>N<-tBu>,3,9.361983414850425,3.120661138283475
ccC<=O>N<-tBu>,3,9.361983414850425,3.120661138283475
CN<-cPropyl>,3,9.305725770578775,3.101908590192925
CC<-X>CCN,3,9.141856359889154,3.0472854532963844
c<-SO2CH3>ccCN,3,9.138237383886548,3.0460791279621824
cc<-SO2CH3>ccC,3,9.138237383886548,3.0460791279621824
c<-SO2CH3>ccC,3,9.138237383886548,3.0460791279621824
c<-SO2CH3>cc(c)C,3,9.138237383886548,3.0460791279621824
c<-OMe>cCC,3,9.097168060522037,3.032389353507346
c<-OMe>cC(C)N,3,9.097168060522037,3.032389353507346
CCcc<-OMe>n,3,9.097168060522037,3.032389353507346
cc<-X>ccc<-OMe>,3,9.097168060522037,3.032389353507346
c<-X>cnc<-OMe>,3,9.097168060522037,3.032389353507346
cc(c<-OMe>)CC,3,9.097168060522037,3.032389353507346
c<-X>ccc<-OMe>,3,9.097168060522037,3.032389353507346
c<-OMe>cCCC,3,9.097168060522037,3.032389353507346
c<-X>ccc<-OMe>n,3,9.097168060522037,3.032389353507346
c<-X>cc(c<-OMe>)C,3,9.097168060522037,3.032389353507346
cc<-X>cnc<-OMe>,3,9.097168060522037,3.032389353507346
cc(C)c<-OMe>n,3,9.097168060522037,3.032389353507346
Ccc<-OMe>n,3,9.097168060522037,3.032389353507346
cnc<-OMe>cC,3,9.097168060522037,3.032389353507346
c<-X>cnc<-OMe>c,3,9.097168060522037,3.032389353507346
nc<-OMe>cCN,3,9.097168060522037,3.032389353507346
c<-OMe>cCNC,3,9.097168060522037,3.032389353507346
Cn(n)cN,3,9.082402437485454,3.027467479161818
cc(N)nC,3,9.082402437485454,3.027467479161818
CC<-O>Cn,3,9.075427061123806,3.025142353707935
cnCC<-O>C,3,9.075427061123806,3.025142353707935
c<-C#N>cc(c)-c,3,8.969700973652472,2.989900324550824
cc-ccc<-C#N>,3,8.969700973652472,2.989900324550824
c<-C#N>cc-c,3,8.969700973652472,2.989900324550824
ccC<-O>CC,3,8.930827026695813,2.9769423422319377
CC<-O>(c)C,3,8.930827026695813,2.9769423422319377
CCC<-O>c,3,8.930827026695813,2.9769423422319377
cC<-O>CCN,3,8.930827026695813,2.9769423422319377
CCC<-O>(c)C,3,8.930827026695813,2.9769423422319377
cccc<-N>c,3,8.804854803209052,2.934951601069684
CCC(C<-C#N>)C,3,8.773660798436381,2.9245535994787937
CN(C)C<=O>N,3,8.696392216001195,2.8987974053337315
c<-C(=O)N>[nH]c-cn,3,8.68903052973025,2.8963435099100834
c[nH]c<-C(=O)N>,3,8.68903052973025,2.8963435099100834
ccc(c<-C(=O)N>)-c,3,8.68903052973025,2.8963435099100834
cc[nH]c<-C(=O)N>,3,8.68903052973025,2.8963435099100834
cccc<-C(=O)N>[nH],3,8.68903052973025,2.8963435099100834
ccc<-C(=O)N>[nH],3,8.68903052973025,2.8963435099100834
c<-C(=O)N>[nH]c(c)-c,3,8.68903052973025,2.8963435099100834
cc[nH]c<-C(=O)N>c,3,8.68903052973025,2.8963435099100834
ccc<-C(=O)N>[nH]c,3,8.68903052973025,2.8963435099100834
ccc[nH]c<-C(=O)N>,3,8.68903052973025,2.8963435099100834
cc(-c)c<-C(=O)N>[nH],3,8.68903052973025,2.8963435099100834
C<=O>CC(C)C,3,8.647321513360161,2.882440504453387
c-cc<-X>cn,3,8.595242081457984,2.865080693819328
cc(c<-X>)c,3,8.482696900505585,2.827565633501862
CNCcn,3,8.467862340191859,2.822620780063953
c-cccN<-SO2CH3>,3,8.461159930776342,2.820386643592114
CCc(n)[nH],3,8.289124871635568,2.763041623878523
Cc(n)[nH],3,8.289124871635568,2.763041623878523
C(<-C#N>)(<-X>)(<-X>)<-X>CCNC<-cPropyl>,3,8.115886132073614,2.705295377357871
