fragment,number_of_rel,sum_difficulty,avg_difficulty
CC<=O>O,30,4125754.2964352504,137525.14321450834
ccnCO,30,29.8584495055307,0.9952816501843567
cscNC<=O>,30,27.779555821929634,0.9259851940643211
cc<-O>nc,30,27.307877411795413,0.9102625803931804
cSccn,30,26.313922963883932,0.8771307654627978
c<-N>nc(c)n,29,24.026518585844403,0.8285006408911864
NC<=O>NS(<=O>)<=O>,29,20.905674861525686,0.7208853400526098
CncCN,28,25.323353081090623,0.9044054671818079
cncnc<-N>,28,23.000403574518476,0.8214429848042313
cS(<=O>)<=O>NC<=O>N,28,20.597421634243506,0.7356222012229824
CNC<=O>NS(<=O>)<=O>,28,20.13764041330178,0.7192014433322065
CC<=O>OC,27,4125750.8690591776,152805.5877429325
c<-O>ccC,26,26.080620633425166,1.0031007935932756
c<-N>cC<=O>NC,26,24.709300204625258,0.9503577001778946
ccc<-O>nc,26,23.17063086249399,0.8911781100959227
c<-O>ncn,26,23.04106909429459,0.8861949651651765
c[nH]ccn,25,28.12139026454598,1.1248556105818392
CC(C)NS(<=O>)<=O>,25,24.63308799072062,0.9853235196288249
cc(c)cS,25,23.21103395036884,0.9284413580147536
c<-X>ccC<=O>,23,24.72107334987985,1.0748292760817326
c<-O>cC<=O>,22,23.68950005459833,1.076795457027197
ccN(C)S(<=O>)<=O>,21,25.822286891566254,1.2296327091222026
c<-O>cc(c)c,21,25.300943222350753,1.2048068201119406
Cc(n)s,21,20.851585300077822,0.9929326333370392
c<-OMe>cS(<=O>)<=O>,20,22.625836910196064,1.131291845509803
cc<-OMe>cS(<=O>)<=O>,20,22.625836910196064,1.131291845509803
c<-OMe>cS(<=O>)<=O>N,20,22.625836910196064,1.131291845509803
cc<-OMe>cS(<=O>)<=O>N,20,22.625836910196064,1.131291845509803
cc<-OMe>c(c)S(<=O>)<=O>,20,22.625836910196057,1.1312918455098029
c<-X>ccC<=O>N,19,20.238691978455147,1.065194314655534
cncnc<-O>,17,17.79381154574877,1.0466947968087512
CCN(c)S(<=O>)<=O>,16,19.59603104470813,1.2247519402942582
cNC<=O>Nc,16,18.539621236928014,1.1587263273080008
cc<-X>ccC<=O>,16,17.57038648366536,1.098149155229085
ccc(c<-OMe>)S(<=O>)<=O>,15,19.130515690387753,1.275367712692517
cc(c<-O>)C<=O>,14,15.653559918817686,1.1181114227726918
