fragment,number_of_rel,sum_difficulty,avg_difficulty
CCC(C<-C(=O)N>)C,17,13.353840827289812,0.7855200486641065
C<=O>C=CC<=O>c,17,13.256787853059627,0.7798110501799781
C<=O>ccC<=O>C,17,13.256787853059627,0.7798110501799781
c<-O>ccC<=O>C,17,13.256787853059627,0.7798110501799781
c<-O>c<-X>,17,13.160215128053887,0.7741303016502287
c<-O>c<-X>c,17,13.160215128053887,0.7741303016502287
[nH]ncC<=O>N,17,13.031111518427654,0.7665359716722149
C<=O>cn[nH],17,13.031111518427654,0.7665359716722149
cc(C<=O>)n[nH],17,13.031111518427654,0.7665359716722149
c-ccNC,17,13.022990084279355,0.7660582402517268
cc<-NC(=O)CH3>ccc,17,12.982087452557469,0.7636522030916159
CC(n)CN,17,12.95118439417402,0.7618343761278835
ccc<-O>c<-C#N>c,17,12.916234830115902,0.7597785194185825
cc<-O>c<-C#N>c,17,12.916234830115902,0.7597785194185825
C[C@H](c)O,17,12.833388685818399,0.754905216812847
ccc<-X>c<-O>,17,12.826778716274655,0.7545163950749797
Ccc(n)n,17,12.683487390747526,0.7460874935733839
cCNC(<-X>)(<-X>)(<-X>)<=O>,17,12.601852964995729,0.7412854685291606
ccCNC(<-X>)(<-X>)(<-X>)<=O>,17,12.601852964995729,0.7412854685291606
c<=O>ccn-c,17,12.531553494929476,0.7371502055840868
c<-OMe>nccC,17,12.356773379503384,0.7268690223237284
CC(C<-O>)C<-O>,17,12.352949531805589,0.7266440901062111
c<-X>cC<=O>c,17,12.314200230343204,0.7243647194319531
cc-ccS(<=O>)<=O>,17,12.295623820276942,0.7232719894280555
c-ccS(<=O>)<=O>,17,12.295623820276942,0.7232719894280555
cc(-c)cS(<=O>)<=O>,17,12.295623820276942,0.7232719894280555
cc(S(<=O>)<=O>)c-c,17,12.295623820276942,0.7232719894280555
c<=O>c(C)cC,17,11.960497616384686,0.7035586833167462
ccCCC(<-OEt>)<=O>,17,11.956245810931785,0.7033085771136344
C(<-OEt>)<=O>CCc,17,11.956245810931785,0.7033085771136344
C[C@@H](C)C,17,11.950782183946306,0.7029871872909591
CS(<=O>)<=O>Ncn,17,11.945092122895515,0.7026524778173833
cC(C)(C)C,17,11.937104618364305,0.702182624609665
nnCCN,17,11.801676626003642,0.6942162721178613
c<=O>c<-N>cn,17,11.725646216439037,0.6897438950846492
c<=O>c<-N>cnc,17,11.725646216439037,0.6897438950846492
ncc<-N>c<=O>n,17,11.725646216439037,0.6897438950846492
c<-N>c<=O>ncn,17,11.725646216439037,0.6897438950846492
cc<-N>n[nH],17,11.36406275206254,0.6684742795330907
cc(S)nC,17,11.316466184666744,0.665674481450985
C<=O>Nc(n)o,17,11.218668797217681,0.6599216939539813
C<=O>Nco,17,11.218668797217681,0.6599216939539813
cocNC<=O>,17,11.218668797217681,0.6599216939539813
CC(C)NN,17,10.724151142445944,0.6308324201438791
c<-OMe>ncNC,17,10.702646190109284,0.6295674229476049
c<-X>c[nH]cc,17,10.685001346418595,0.6285294909657997
cc<-X>c[nH]c,17,10.685001346418595,0.6285294909657997
C=C(C)C<=O>N,17,10.634946310569497,0.6255850770923234
c<-OMe>nc(c)N,17,10.109599516123343,0.5946823244778436
C<-NC(=O)CH3>CCC,17,9.995151722163474,0.5879501013037337
C<-O>ccC<=O>N,17,9.942745970967689,0.5848674100569229
CCN<-cPropyl>C<=O>,17,9.859848905847105,0.5799911121086533
CC<=O>N<-cPropyl>,17,9.859848905847105,0.5799911121086533
CCCN<-cPropyl>C<=O>,17,9.859848905847105,0.5799911121086533
CC<=O>N<-cPropyl>CC,17,9.859848905847105,0.5799911121086533
CC<=O>N<-cPropyl>C,17,9.859848905847105,0.5799911121086533
c<=O>[nH]c-c,17,9.739605652368597,0.5729179795510939
cc-c[nH]c<=O>,17,9.739605652368597,0.5729179795510939
ccCCC<-OMe>,17,9.384839522810822,0.5520493836947542
C<-OMe>CCc,17,9.384839522810822,0.5520493836947542
c<=O>ncc-c,17,9.208129232182873,0.5416546607166396
c<-NO2>ccc-c,17,9.043141418765819,0.5319494952215188
CCC<-C#N>,17,8.96724197352475,0.5274848219720442
CCC<-C#N>C,17,8.96724197352475,0.5274848219720442
NCC<=O>N<-O>,17,8.943412566261086,0.5260830921330051
CC(C<=O>)c,17,8.814055618540145,0.5184738599141262
Ccc(C<=O>)s,17,8.684254329663622,0.5108384899802131
c<-X>cc-cs,17,8.589009203799085,0.5052358355175932
CCN<-C(=O)OMe>CC,17,8.47399928645006,0.4984705462617682
CCN<-C(=O)OMe>C,17,8.47399928645006,0.4984705462617682
CCCN<-C(=O)OMe>C,17,8.47399928645006,0.4984705462617682
CNCCN<-C(=O)OMe>,17,8.47399928645006,0.4984705462617682
CN<-C(=O)OMe>C,17,8.47399928645006,0.4984705462617682
N<-C(=O)OMe>CCN,17,8.47399928645006,0.4984705462617682
CN<-C(=O)OMe>CCN,17,8.47399928645006,0.4984705462617682
CCCN<-C(=O)OMe>,17,8.47399928645006,0.4984705462617682
c<-X>c-ncc<-C#N>,17,8.369263452341164,0.49230961484359786
c<=O>cNC,17,8.105391467412662,0.4767877333772154
cc(c<=O>)NC,17,8.105391467412662,0.4767877333772154
c<-X>cc[nH]n,17,8.024221143355668,0.47201300843268634
C=NccO,17,7.597853796950886,0.4469325762912286
cc<-X>c(c<-X>)-c,17,7.428159715673234,0.43695057151019023
c<-X>c(c<-X>)-c,17,7.428159715673234,0.43695057151019023
cCccC,17,7.079955529039365,0.41646797229643323
c<-OMe>c(n)NC,17,6.821396161088845,0.40125859771110856
ccC<-N>Cc,17,6.620582740038409,0.3894460435316711
ccCC<-N>c,17,6.620582740038409,0.3894460435316711
CN=C<-N>NC<=O>,17,6.4680580282290405,0.3804740016605318
CCC<=O>NC<-N>,17,6.4680580282290405,0.3804740016605318
C<=O>NC<-N>=N,17,6.4680580282290405,0.3804740016605318
C<=O>NC<-N>,17,6.4680580282290405,0.3804740016605318
CC<=O>NC<-N>,17,6.4680580282290405,0.3804740016605318
CC<=O>NC<-N>=N,17,6.4680580282290405,0.3804740016605318
C<-N>=NCCC<=O>,17,6.4680580282290405,0.3804740016605318
C<-O>C(C)N,17,6.460149547279289,0.3800087968987817
CC(c)(c)N,17,6.103447236975965,0.3590263080574097
c<=O>ccc<-SO2CH3>,17,5.964031233145818,0.35082536665563635
c<-SO2CH3>cc(c<=O>)c,17,5.964031233145818,0.35082536665563635
c<-SO2CH3>ccc<=O>[nH],17,5.964031233145818,0.35082536665563635
c[nH]cNC,17,5.401512104489731,0.31773600614645475
ccnsc,17,5.239423982109435,0.3082014107123197
ccsnc,17,5.239423982109435,0.3082014107123197
c<-OMe>cccC<-O>,17,4.954276393936524,0.29142802317273675
c<=O>cc(C<=O>)[nH],17,4.8418236874205585,0.2848131580835623
cc(N)c[nH],17,4.8418236874205585,0.2848131580835623
c<-OMe>ccnn,17,4.598557347369114,0.2705033733746538
c<=O>cNS(<=O>)<=O>c,17,4.021609330386509,0.23656525472861817
cc(s)c-c,17,3.793457891761514,0.22314458186832437
C<-O>CC<=O>N,16,41257212.86594127,2578575.8041213294
C<-O>CC<=O>NC,16,41257212.86594127,2578575.8041213294
c<-N>cC<=O>C,16,41257211.82624781,2578575.739140488
c<-N>cC<=O>CC,16,41257211.82624781,2578575.739140488
cc<-N>cC<=O>C,16,41257211.82624781,2578575.739140488
cc(c<-N>)C<=O>C,16,41257211.82624781,2578575.739140488
c<=O>cncn,16,25.836570034651825,1.614785627165739
ccC<-O>(C)c,16,25.269930932721536,1.579370683295096
c<-NO2>cnc,16,24.187566598353886,1.5117229123971179
cc(n)cC<=O>,16,22.953474849635874,1.4345921781022422
CC(C)cs,16,22.20501486936862,1.3878134293355386
C=Cc(n)n,16,21.3583793453372,1.334898709083575
csc(c)-n,16,21.166377077201084,1.3228985673250677
Ccsc-n,16,21.166377077201084,1.3228985673250677
Ccn-cs,16,21.166377077201084,1.3228985673250677
ccsc-n,16,21.166377077201084,1.3228985673250677
cCccs,16,21.166377077201084,1.3228985673250677
Ccc(-n)s,16,21.166377077201084,1.3228985673250677
ccncC(<-X>)(<-X>)<-X>,16,20.229062354992905,1.2643163971870566
cnc(c)C(<-X>)(<-X>)<-X>,16,20.229062354992905,1.2643163971870566
cncC(<-X>)(<-X>)<-X>,16,20.229062354992905,1.2643163971870566
cccC(<-X>)(<-X>)(<-X>)<=O>N,16,19.872115286889823,1.242007205430614
cccC(<-X>)(<-X>)(<-X>)<=O>,16,19.872115286889823,1.242007205430614
CC(C)O<-C(=O)H>,16,19.649095074799547,1.2280684421749717
CCCO<-C(=O)H>,16,19.649095074799547,1.2280684421749717
CC<-C(=O)N>c,16,19.50796154899082,1.2192475968119263
CCC<-C(=O)N>c,16,19.50796154899082,1.2192475968119263
c<-O>c(c)CC,16,19.077684891380866,1.192355305711304
cc-cc<-O>,16,18.58740136778096,1.16171258548631
cCNS(<=O>)<=O>c,16,18.333287197281088,1.145830449830068
cc<-O>cCC,16,17.793273603641307,1.1120796002275817
c(<-C(=O)O>)(<-X>)(<-X>)<-X>cccc,16,17.7097844450389,1.1068615278149312
ccC(<-X>)(<-X>)(<-X>)<=O>NC,16,17.685365890277797,1.1053353681423623
cC(<-X>)(<-X>)(<-X>)<=O>NC,16,17.685365890277797,1.1053353681423623
C<-cPropyl>O,16,17.510817935045704,1.0944261209403565
c<-C(=O)N>cnc<=O>,16,17.34109693944317,1.083818558715198
c<-X>cc(c<-O>)C<=O>,16,17.259599070400238,1.0787249419000149
c<-X>cncc<-X>,16,17.146370641933853,1.0716481651208658
ccC<-O>(C<=O>)C,16,17.09771175728371,1.068606984830232
C(<-X>)(<-X>)<-X>Ccn,16,16.83993924048152,1.052496202530095
cncCC(<-X>)(<-X>)<-X>,16,16.83993924048152,1.052496202530095
C(<-X>)(<-X>)<-X>CN(C)S(<=O>)<=O>,16,16.63943450162686,1.0399646563516787
C(<-X>)(<-X>)<-X>CNS(<=O>)<=O>,16,16.63943450162686,1.0399646563516787
C(<-X>)(<-X>)<-X>CNS(<=O>)<=O>c,16,16.63943450162686,1.0399646563516787
C=CCCC<=O>,16,16.578784320936073,1.0361740200585046
cCN(C<=O>)C<=O>,16,16.277637370051778,1.0173523356282361
cc(c<-N>)C<=O>N,16,16.277553561319728,1.017347097582483
c<-C(=O)O>c<=O>c,16,16.11455067199941,1.0071594169999631
NCCCN<-cPropyl>,16,16.075477391022456,1.0047173369389035
CCN<-cPropyl>CC,16,16.075477391022456,1.0047173369389035
CCCN<-cPropyl>C,16,16.075477391022456,1.0047173369389035
CN<-cPropyl>C,16,16.075477391022456,1.0047173369389035
CCN<-cPropyl>C,16,16.075477391022456,1.0047173369389035
C(<-X>)(<-X>)<-X>CNC<=O>N,16,15.696370137630879,0.9810231336019299
C(<-X>)(<-X>)<-X>C(N)C<=O>N,16,15.696370137630879,0.9810231336019299
C(<-X>)(<-X>)<-X>CC<=O>NC<=O>,16,15.696370137630879,0.9810231336019299
C(<-X>)(<-X>)<-X>C(C)(C<=O>)N,16,15.696370137630879,0.9810231336019299
C(<-X>)(<-X>)<-X>C(C<=O>)N,16,15.696370137630879,0.9810231336019299
C<=O>NC(C(<-X>)(<-X>)<-X>)C<=O>,16,15.696370137630879,0.9810231336019299
ccoc<=O>c,16,15.611242838069067,0.9757026773793167
C(<-N>)<=N>c,16,15.430929194850043,0.9644330746781277
nc(N)cN,16,15.368964546328467,0.9605602841455292
c<-X>c(c)Oc,16,15.338068649843645,0.9586292906152278
c<-X>c(c)O,16,15.338068649843645,0.9586292906152278
Occcs,16,15.082301232123315,0.9426438270077072
cc<-C(=O)N>cc<-X>,16,15.061595321017908,0.9413497075636192
CCN(C(<-X>)(<-X>)(<-X>)<=O>)C,16,15.006136036626847,0.9378835022891779
C(<-X>)(<-X>)(<-X>)<=O>N(C)C,16,15.006136036626847,0.9378835022891779
c<-SO2NH2>cc(c)S(<=O>)<=O>,16,14.964258962537368,0.9352661851585855
c<-SO2NH2>ccS(<=O>)<=O>N,16,14.964258962537368,0.9352661851585855
c<-X>c<-SO2NH2>ccS(<=O>)<=O>,16,14.964258962537368,0.9352661851585855
c<-SO2NH2>ccS(<=O>)<=O>,16,14.964258962537368,0.9352661851585855
cc(-c)on,16,14.862296254702919,0.9288935159189324
c-ccCO,16,14.78606869163732,0.9241292932273325
c<-N>cccC,16,14.739495233716138,0.9212184521072586
cc(c<-X>)Cn,16,14.645337245306658,0.9153335778316661
cc<-N>nc-c,16,14.635632229717965,0.9147270143573728
CC<=O>CCS(<=O>)<=O>,16,14.505606842941717,0.9066004276838573
C<=O>CCS(<=O>)<=O>N,16,14.505606842941717,0.9066004276838573
c<-C(=O)O>ccNC,16,14.341799596423076,0.8963624747764423
CCN(C<=S>)C,16,14.050051768198745,0.8781282355124216
CCCCC<-OMe>,16,14.035417047069144,0.8772135654418215
cc(<-X>)(<-X>)(<-X>)<-OMe>c<-OMe>,16,14.030810234236641,0.8769256396397901
c<-OMe>c(<-X>)(<-X>)(<-X>)<-OMe>,16,14.030810234236641,0.8769256396397901
ccc(<-X>)(<-X>)(<-X>)<-OMe>c<-OMe>,16,14.030810234236641,0.8769256396397901
c<-O>cc(c<-O>)c,16,13.857811891951702,0.8661132432469814
c<-N>cCC,16,13.757291277595082,0.8598307048496926
cc<-X>ccS,16,13.40578630769604,0.8378616442310025
c<-OMe>c(c)C,16,13.175482408012709,0.8234676505007943
c<-C(=O)O>cc(c)N,16,13.16263648850386,0.8226647805314913
cC<-N>=NCC,16,13.079845790856858,0.8174903619285536
Ccc<=O>o,16,13.03529691120667,0.8147060569504169
coc<=O>cC,16,13.03529691120667,0.8147060569504169
ccn-cs,16,12.988705319473656,0.8117940824671035
c<=O>occC,16,12.875467422772166,0.8047167139232604
c<-N>ccCN,16,12.848043100750704,0.803002693796919
CNC<=S>N,16,12.827054705105164,0.8016909190690727
CCNC<=S>N,16,12.827054705105164,0.8016909190690727
CNCSC,16,12.804060764241418,0.8002537977650886
cCC(c)N,16,12.747737778996553,0.7967336111872846
C<=O>N(c)C,16,12.729245440216438,0.7955778400135274
C=CC<=O>C=C,16,12.717611543572371,0.7948507214732732
c<-O>cccc<-OMe>,16,12.671996103673559,0.7919997564795974
c<-O>cc<-OMe>cc,16,12.671996103673559,0.7919997564795974
c<-OMe>cc<-O>cc,16,12.671996103673559,0.7919997564795974
cccc(<-SO2CH3>)(<-X>)(<-X>)<-X>c,16,12.590093579158976,0.786880848697436
ccc(<-SO2CH3>)(<-X>)(<-X>)<-X>c,16,12.590093579158976,0.786880848697436
cc(<-SO2CH3>)(<-X>)(<-X>)<-X>c,16,12.590093579158976,0.786880848697436
c(<-SO2CH3>)(<-X>)(<-X>)<-X>c,16,12.590093579158976,0.786880848697436
c(<-SO2CH3>)(<-X>)(<-X>)<-X>cc,16,12.590093579158976,0.786880848697436
c(<-SO2CH3>)(<-X>)(<-X>)<-X>ccc,16,12.590093579158976,0.786880848697436
c(<-SO2CH3>)(<-X>)(<-X>)<-X>ccc-c,16,12.590093579158976,0.786880848697436
c-cc(C)o,16,12.538983281480148,0.7836864550925092
c<-N>c(c)cC,16,12.519554989921858,0.7824721868701161
cN(C)N,16,12.47348559819224,0.779592849887015
CCN(c)N,16,12.47348559819224,0.779592849887015
ccN(C)N,16,12.47348559819224,0.779592849887015
CCc(c)[nH],16,12.433388685818397,0.7770867928636498
CCc[nH]c,16,12.433388685818397,0.7770867928636498
C<-O>Ccc,16,12.433388685818397,0.7770867928636498
C[C@@H](O)cc,16,12.433388685818397,0.7770867928636498
C<-O>CCc[nH],16,12.433388685818397,0.7770867928636498
C[C@H](c)Oc,16,12.433388685818397,0.7770867928636498
C<-O>CccO,16,12.433388685818397,0.7770867928636498
C<-O>[C@@H](C)NC<-cPropyl>,16,12.433388685818397,0.7770867928636498
Ccc(c<-O>)O,16,12.433388685818397,0.7770867928636498
CCC<-O>Cc,16,12.433388685818397,0.7770867928636498
C<-O>CNC<-cPropyl>,16,12.433388685818397,0.7770867928636498
CCOcc,16,12.433388685818397,0.7770867928636498
C[C@@H](O)c[nH],16,12.433388685818397,0.7770867928636498
C<-O>C[C@H](c)O,16,12.433388685818397,0.7770867928636498
C<-O>Cccc,16,12.433388685818397,0.7770867928636498
C<-O>CCOc,16,12.433388685818397,0.7770867928636498
C<-O>Cccc<-O>,16,12.433388685818397,0.7770867928636498
Cc(c)cO,16,12.433388685818397,0.7770867928636498
C<-O>[C@H](N)Cc,16,12.433388685818397,0.7770867928636498
C<-O>C(c)CC,16,12.433388685818397,0.7770867928636498
C<-O>Ccc[nH],16,12.433388685818397,0.7770867928636498
cC[C@H](c)O,16,12.433388685818397,0.7770867928636498
C<-O>C(C)(C)c,16,12.433388685818397,0.7770867928636498
CC<-O>CNC<-cPropyl>,16,12.433388685818397,0.7770867928636498
CC<-O>(C)Cc,16,12.433388685818397,0.7770867928636498
C<-O>Cc(c)c,16,12.433388685818397,0.7770867928636498
C<-O>CN(C<-cPropyl>)C,16,12.433388685818397,0.7770867928636498
C<-O>C(c)CO,16,12.433388685818397,0.7770867928636498
C<-O>C(C)cc,16,12.433388685818397,0.7770867928636498
CCOcc<-O>,16,12.433388685818397,0.7770867928636498
C<-O>C(C)CO,16,12.433388685818397,0.7770867928636498
C<-O>C(c)Cc,16,12.433388685818397,0.7770867928636498
C<-O>CccC,16,12.433388685818397,0.7770867928636498
c<-O>cOCc,16,12.433388685818397,0.7770867928636498
CC<-O>CC<=O>,16,12.423876506561179,0.7764922816600737
c<-X>cNCN,16,12.396281008964149,0.7747675630602593
C=CS(<=O>)<=O>,16,12.332561011046705,0.7707850631904191
C=CS(<=O>)<=O>cc,16,12.332561011046705,0.7707850631904191
NC/C=C/S(<=O>)<=O>,16,12.332561011046705,0.7707850631904191
C/C=C/S(<=O>)<=O>,16,12.332561011046705,0.7707850631904191
C=CS(<=O>)<=O>c,16,12.332561011046705,0.7707850631904191
CC/C=C/S(<=O>)<=O>,16,12.332561011046705,0.7707850631904191
C/C=C/S(<=O>)<=O>c,16,12.332561011046705,0.7707850631904191
CCN<-C(=O)H>c,16,12.171581791467457,0.760723861966716
ccN<-C(=O)H>CC,16,12.171581791467457,0.760723861966716
C<=O>ccc<-O>n,16,11.867646704571502,0.7417279190357189
cCccO,16,11.852924184069236,0.7408077615043273
CC=CCC<=O>,16,11.751494412083774,0.7344684007552359
C=CCC<=O>,16,11.751494412083774,0.7344684007552359
c<-SO2CH3>cc(c)C<=O>,16,11.676139438047464,0.7297587148779665
[nH]c<=O>cc[nH],16,11.663521812019408,0.728970113251213
cc<-OMe>cc[nH],16,11.620255763847869,0.7262659852404918
c<-OMe>cc(c)[nH],16,11.620255763847869,0.7262659852404918
c<-OMe>cc[nH],16,11.620255763847869,0.7262659852404918
cNc[nH],16,11.591342613010985,0.7244589133131866
ccNc[nH],16,11.591342613010985,0.7244589133131866
CN[C@@H](C)C<-O>,16,11.574224838848401,0.7233890524280251
c<-OMe>cCCN,16,11.553794552241957,0.7221121595151223
c<-C(=O)N>scn,16,11.550278022589861,0.7218923764118663
c<-N>c<-C(=O)N>scn,16,11.550278022589861,0.7218923764118663
c<-C(=O)N>c<-N>ccn,16,11.550278022589861,0.7218923764118663
c<-C(=O)N>sc(c)n,16,11.550278022589861,0.7218923764118663
c<-C(=O)N>c<-N>c(c)c,16,11.550278022589861,0.7218923764118663
c<-N>c<-C(=O)N>scc,16,11.550278022589861,0.7218923764118663
cncsc<-C(=O)N>,16,11.550278022589861,0.7218923764118663
C(<-X>)(<-X>)<-X>CCNC,16,11.158534156110434,0.6974083847569021
cc<-OMe>cn<-cPropyl>,16,11.06143024785473,0.6913393904909206
cc<-OMe>c(c<-X>)N,16,11.06143024785473,0.6913393904909206
c<-OMe>c(c)n<-cPropyl>,16,11.06143024785473,0.6913393904909206
c<-X>cc<-OMe>cn<-cPropyl>,16,11.06143024785473,0.6913393904909206
c<-OMe>c(c<-X>)NC,16,11.06143024785473,0.6913393904909206
c<-OMe>cn<-cPropyl>,16,11.06143024785473,0.6913393904909206
ccc(c<-OMe>)n<-cPropyl>,16,11.06143024785473,0.6913393904909206
c<-OMe>cc(c)c<=O>,16,11.06143024785473,0.6913393904909206
c<-OMe>c(c<-X>)N,16,11.06143024785473,0.6913393904909206
cc<-X>c(c<-OMe>)N,16,11.06143024785473,0.6913393904909206
c<-C(=O)O>cn<-cPropyl>cc<-OMe>,16,11.06143024785473,0.6913393904909206
c<-C(=O)O>c<=O>ccc<-OMe>,16,11.06143024785473,0.6913393904909206
c<=O>cc(c<-OMe>)n<-cPropyl>,16,11.06143024785473,0.6913393904909206
c<-OMe>cn<-cPropyl>c,16,11.06143024785473,0.6913393904909206
cc<-OMe>c(c)n<-cPropyl>,16,11.06143024785473,0.6913393904909206
cc<-OMe>cn<-cPropyl>c,16,11.06143024785473,0.6913393904909206
n<-cPropyl>cc<-OMe>cN,16,11.06143024785473,0.6913393904909206
cn<-cPropyl>c(c<-OMe>)c,16,11.06143024785473,0.6913393904909206
CCC<-SO2CH3>CC,16,10.800740138518483,0.6750462586574052
CCC<-SO2CH3>C,16,10.800740138518483,0.6750462586574052
CCC<-SO2CH3>(c)C,16,10.800740138518483,0.6750462586574052
c<=O>c<-O>c,16,10.77187895570612,0.6732424347316325
c<=O>c<-O>,16,10.77187895570612,0.6732424347316325
ccn(c<-O>)n,16,10.658355519339564,0.6661472199587227
cncN<-SO2CH3>,16,10.532568013601965,0.6582855008501228
ccc(n)N<-SO2CH3>,16,10.532568013601965,0.6582855008501228
ncN<-SO2CH3>,16,10.532568013601965,0.6582855008501228
cnc(c)N<-SO2CH3>,16,10.532568013601965,0.6582855008501228
cc(n)N<-SO2CH3>,16,10.532568013601965,0.6582855008501228
cc<-X>nc<-OMe>,16,10.049333033762723,0.6280833146101702
cc<-OMe>nc<-X>,16,10.049333033762723,0.6280833146101702
c<-OMe>nc<-X>cn,16,10.049333033762723,0.6280833146101702
c<-X>cncc<-OMe>,16,10.049333033762723,0.6280833146101702
c<-X>nc<-OMe>cN,16,10.049333033762723,0.6280833146101702
cc<-X>nc<-OMe>c,16,10.049333033762723,0.6280833146101702
c<-X>nc<-OMe>cn,16,10.049333033762723,0.6280833146101702
c<-OMe>nc<-X>,16,10.049333033762723,0.6280833146101702
c(<-NC(=O)CH3>)(<-X>)(<-X>)<-X>cccc,16,9.90118135787917,0.6188238348674481
ccC<=O>NN,16,9.841889468568933,0.6151180917855583
cC<=O>NN,16,9.841889468568933,0.6151180917855583
ccn(c<=O>)-c,16,9.812935172155543,0.6133084482597214
Ncc<-X>cN,16,9.756226370319773,0.6097641481449858
C<-O>ccN,16,9.71426016922694,0.6071412605766837
c<-OMe>c-cc<-X>c,16,9.616247629256856,0.6010154768285535
c<-C#N>c(n)-cs,16,9.54211747077229,0.5963823419232681
c<-C#N>c-cs,16,9.54211747077229,0.5963823419232681
c<-C#N>c-c(c)s,16,9.54211747077229,0.5963823419232681
cc<-C#N>c-cs,16,9.54211747077229,0.5963823419232681
c<-C#N>c-csc,16,9.54211747077229,0.5963823419232681
c<-C#N>c-ccC,16,9.54211747077229,0.5963823419232681
cc<-X>c(c)[nH],16,9.49359952054435,0.5933499700340219
ccc<-OMe>nc<-OMe>,16,9.322913197072054,0.5826820748170034
cc<-OMe>nc<-OMe>,16,9.322913197072054,0.5826820748170034
c<-OMe>nc<-OMe>,16,9.322913197072054,0.5826820748170034
CC<-O>(C)Cn,16,9.27087933475777,0.5794299584223607
cc<-C(=O)N>ncc,16,9.21008325799228,0.5756302036245174
C<-O>CN(c)C,16,9.19507828171326,0.5746923926070787
c<-C(=O)O>cNc,16,9.173571861330828,0.5733482413331767
cc<-C(=O)O>cNc,16,9.173571861330828,0.5733482413331767
cc(c<-C(=O)O>)Nc,16,9.173571861330828,0.5733482413331767
C<=O>cc-n,16,9.074328381766964,0.5671455238604353
cn-ccC<=O>,16,9.074328381766964,0.5671455238604353
n-ccC<=O>N,16,9.074328381766964,0.5671455238604353
cc(-n)cC<=O>,16,9.074328381766964,0.5671455238604353
C<-O>CC<=O>N<-O>,16,8.8168934679543,0.5510558417471437
c<-X>scNC<=O>,16,8.783299050779554,0.5489561906737221
C(<-X>)(<-X>)(<-X>)<-OMe>C,16,8.606262068479872,0.537891379279992
ccC<-C#N>CC,16,8.486779166458298,0.5304236979036436
cc-c(c<-N>)c,16,8.424297655895845,0.5265186034934903
nc<-X>n,16,8.377543866596309,0.5235964916622693
cnc<-X>n,16,8.377543866596309,0.5235964916622693
c<-N>c(n)C<=O>N<-cPropyl>,16,8.369977880501354,0.5231236175313346
c<-C(=O)O>nc,16,8.219627392717062,0.5137267120448163
c<-C(=O)O>n(c)C,16,8.219627392717062,0.5137267120448163
c<-X>c(C)cO,16,8.184572530170469,0.5115357831356543
c<-C#N>ccCO,16,8.17241107572496,0.51077569223281
cc(c<-OMe>)C<-O>,16,8.11440950566101,0.5071505941038131
ccc(c<-OMe>)C<-O>,16,8.11440950566101,0.5071505941038131
cnncO,16,7.9396312079311215,0.4962269504956951
nncO,16,7.9396312079311215,0.4962269504956951
COcnn,16,7.9396312079311215,0.4962269504956951
cc-c(c)c<-N>,16,7.654799705632646,0.4784249816020404
C<=O>OC<-CF3>,16,7.22641069559702,0.4516506684748138
C<-CF3>OC<=O>N,16,7.22641069559702,0.4516506684748138
cnc<=O>c[nH],16,7.223762823696642,0.45148517648104014
c<=O>c[nH]c<=O>n,16,7.223762823696642,0.45148517648104014
cc<=O>nc<=O>[nH],16,7.223762823696642,0.45148517648104014
c<=O>c[nH]c<=O>,16,7.223762823696642,0.45148517648104014
c<=O>[nH]cc<=O>n,16,7.223762823696642,0.45148517648104014
c<=O>ccc<=O>n,16,7.223762823696642,0.45148517648104014
c<=O>nc<=O>[nH]c,16,7.223762823696642,0.45148517648104014
c<=O>[nH]c(c<=O>)c,16,7.223762823696642,0.45148517648104014
c<=O>cc(c)c<=O>,16,7.223762823696642,0.45148517648104014
c<=O>nc<=O>[nH],16,7.223762823696642,0.45148517648104014
[nH]cc<=O>n,16,7.223762823696642,0.45148517648104014
c<=O>n(C)c<=O>[nH],16,7.223762823696642,0.45148517648104014
c<-X>cS(<=O>)<=O>NC,16,7.210031719447932,0.45062698246549576
CSccN,16,6.966379532910138,0.43539872080688363
c<-N>[nH]c-c,16,6.759719188984921,0.42248244931155754
c-c[nH]c<-N>n,16,6.759719188984921,0.42248244931155754
cc-c[nH]c<-N>,16,6.759719188984921,0.42248244931155754
C<-N>CN(C)c,16,6.711858683416242,0.41949116771351513
Ncnc-n,16,6.52093309369987,0.4075583183562419
C=Cccc<-OMe>,16,5.955547916248183,0.37222174476551145
c<-N>c(c)C<=O>c,16,5.680349655508038,0.35502185346925236
c<-C#N>c<-X>ccO,16,5.663528758783235,0.3539705474239522
c<-O>c(c)c-c,16,5.286537236989453,0.3304085773118408
cC<-C(=O)O>NCC,16,4.904531566987349,0.3065332229367093
cc(c)C<-C(=O)O>N,16,4.904531566987349,0.3065332229367093
cC<-C(=O)O>NC,16,4.904531566987349,0.3065332229367093
cC<-C(=O)O>N(C)C,16,4.904531566987349,0.3065332229367093
cccC<-C(=O)O>N,16,4.904531566987349,0.3065332229367093
ccC<-C(=O)O>N,16,4.904531566987349,0.3065332229367093
cC<-C(=O)O>N,16,4.904531566987349,0.3065332229367093
ccC<-C(=O)O>NC,16,4.904531566987349,0.3065332229367093
ccCC(<-OEt>)<=O>,16,4.8511793800523355,0.30319871125327097
C(<-OEt>)<=O>Cc,16,4.8511793800523355,0.30319871125327097
c<-N>nc<=O>,16,4.714977320624934,0.29468608253905837
cc<=O>nc<-N>n,16,4.714977320624934,0.29468608253905837
c<-N>n(c<=O>)C,16,4.714977320624934,0.29468608253905837
