fragment,number_of_rel,sum_difficulty,avg_difficulty
C<-O>[C@H](C<-O>)O,1,24.01093503360748,24.01093503360748
C<-O>C<-O>[C@@H](C<-O>)O,1,24.01093503360748,24.01093503360748
C<-O>CC<-O>C<-O>C<-O>,1,24.01093503360748,24.01093503360748
CC<-O>C<-O>C<-O>C<-O>,1,18.777174640655517,18.777174640655517
C<-O>OC,1,18.777174640655517,18.777174640655517
CC<-O>C<-O>,1,18.777174640655517,18.777174640655517
CC<-O>C<-O>C<-O>,1,18.777174640655517,18.777174640655517
C<-O>C<-O>C<-O>C<-O>C<-O>,1,15.645827286754079,15.645827286754079
cc<=O>[nH],1,15.325,15.325
cc<=O>[nH]c<=O>,1,15.325,15.325
cc<=O>[nH]c<=O>[nH],1,15.325,15.325
c<-X>[nH],1,15.325,15.325
cc<-X>[nH],1,15.325,15.325
c<=O>cc<-X>,1,15.325,15.325
c<-X>cc<=O>[nH],1,15.325,15.325
c<-X>[nH]c<=O>,1,15.325,15.325
c<=O>cc<-X>[nH],1,15.325,15.325
cc<-X>[nH]c<=O>,1,15.325,15.325
c<-X>[nH]c<=O>[nH],1,15.325,15.325
c<=O>cc<-X>[nH]c<=O>,1,15.325,15.325
[nH]c<-X>cc<=O>[nH],1,15.325,15.325
c<-X>cc<=O>[nH]c<=O>,1,15.325,15.325
cc<-X>[nH]c<=O>[nH],1,15.325,15.325
c<-X>[nH]c<=O>[nH]c<=O>,1,15.325,15.325
C<-O>CN,1,10.975095769653725,10.975095769653725
cc(N)cC<=O>,1,10.975095769653725,10.975095769653725
C<=O>ccN,1,10.975095769653725,10.975095769653725
C<=O>cccN,1,10.975095769653725,10.975095769653725
C<=O>ccNC,1,10.975095769653725,10.975095769653725
cc(C<=O>)cN,1,10.975095769653725,10.975095769653725
C<-O>CNc,1,10.975095769653725,10.975095769653725
ccNCC<-O>,1,10.975095769653725,10.975095769653725
cC<=O>ccN,1,10.975095769653725,10.975095769653725
C<-O>P(<-OMe>)(<-OMe>)<=O>,1,10.849,10.849
C<-O>C(<-X>)(<-X>)<-X>,1,10.849,10.849
C(<-X>)(<-X>)<-X>C<-O>P(<-OMe>)(<-OMe>)<=O>,1,10.849,10.849
c-n,1,9.545871053619386,9.545871053619386
c<-N>cn,1,9.545871053619386,9.545871053619386
c-nn,1,9.545871053619386,9.545871053619386
cc-n,1,9.545871053619386,9.545871053619386
c<=O>n-c,1,9.545871053619386,9.545871053619386
c<=O>c<-X>c<-N>,1,9.545871053619386,9.545871053619386
c<-N>cnn,1,9.545871053619386,9.545871053619386
c<-X>c<-N>cn,1,9.545871053619386,9.545871053619386
cc<-N>c<-X>c<=O>,1,9.545871053619386,9.545871053619386
cnnc<=O>,1,9.545871053619386,9.545871053619386
cnn-c,1,9.545871053619386,9.545871053619386
c<-X>c<=O>nn,1,9.545871053619386,9.545871053619386
c<=O>n(-c)n,1,9.545871053619386,9.545871053619386
cc-nn,1,9.545871053619386,9.545871053619386
ccc-n,1,9.545871053619386,9.545871053619386
cc(c)-n,1,9.545871053619386,9.545871053619386
cc-nc<=O>,1,9.545871053619386,9.545871053619386
c<-X>c<=O>n-c,1,9.545871053619386,9.545871053619386
c<-N>c<-X>c<=O>n,1,9.545871053619386,9.545871053619386
c<-N>cnnc<=O>,1,9.545871053619386,9.545871053619386
c<-N>cnn-c,1,9.545871053619386,9.545871053619386
c<-X>c<-N>cnn,1,9.545871053619386,9.545871053619386
c<=O>c<-X>c<-N>cn,1,9.545871053619386,9.545871053619386
cc<-N>c<-X>c<=O>n,1,9.545871053619386,9.545871053619386
c<-X>c<=O>nnc,1,9.545871053619386,9.545871053619386
cnn(c<=O>)-c,1,9.545871053619386,9.545871053619386
cc-nnc,1,9.545871053619386,9.545871053619386
c<-N>c<-X>c<=O>nn,1,9.545871053619386,9.545871053619386
c<-X>c<=O>n(-c)n,1,9.545871053619386,9.545871053619386
cc-n(c<=O>)n,1,9.545871053619386,9.545871053619386
ccc-nn,1,9.545871053619386,9.545871053619386
cc(c)-nn,1,9.545871053619386,9.545871053619386
cccc-n,1,9.545871053619386,9.545871053619386
ccc(c)-n,1,9.545871053619386,9.545871053619386
ccc-nc<=O>,1,9.545871053619386,9.545871053619386
c<=O>n-c(c)c,1,9.545871053619386,9.545871053619386
cc-nc<=O>c<-X>,1,9.545871053619386,9.545871053619386
c<-N>c<-X>c<=O>n-c,1,9.545871053619386,9.545871053619386
cc(c)cO,1,8.663004946708678,8.663004946708678
CNC<=O>N,1,8.655789250612258,8.655789250612258
cNC<=O>N,1,8.655789250612258,8.655789250612258
ccNC<=O>N,1,8.655789250612258,8.655789250612258
CNC<=O>Nc,1,8.655789250612258,8.655789250612258
CN(C)C<=O>N,1,8.655789250612258,8.655789250612258
NC<=O>N,1,8.655789250612258,8.655789250612258
Cc(n)c[nH],1,8.00129430103228,8.00129430103228
Ccnc[nH],1,8.00129430103228,8.00129430103228
c<-X>c<-C(=O)O>c<-OMe>,1,7.8700154940188,7.8700154940188
cc<-X>c<-OMe>c<-C(=O)O>,1,7.8700154940188,7.8700154940188
c<-X>c<-OMe>c<-C(=O)O>c<-X>,1,7.8700154940188,7.8700154940188
ccc<-X>c<-C(=O)O>,1,7.8700154940188,7.8700154940188
cc<-X>c<-C(=O)O>c<-OMe>,1,7.8700154940188,7.8700154940188
c<-OMe>c<-X>ccc<-X>,1,7.8700154940188,7.8700154940188
ccc<-X>c<-OMe>c<-C(=O)O>,1,7.8700154940188,7.8700154940188
cc<-X>c<-OMe>c<-C(=O)O>c<-X>,1,7.8700154940188,7.8700154940188
c<-X>c<-OMe>c<-C(=O)O>c<-X>c,1,7.8700154940188,7.8700154940188
c<-X>ccc<-X>c<-C(=O)O>,1,7.8700154940188,7.8700154940188
ccc<-X>c<-C(=O)O>c<-OMe>,1,7.8700154940188,7.8700154940188
c<-OMe>c<-X>cc,1,7.8700154940188,7.8700154940188
c<-X>c<-C(=O)O>,1,7.8700154940188,7.8700154940188
c<-C(=O)O>c<-OMe>,1,7.8700154940188,7.8700154940188
c<-X>c<-OMe>c<-C(=O)O>,1,7.8700154940188,7.8700154940188
cc<-X>c<-C(=O)O>,1,7.8700154940188,7.8700154940188
c<=O>n<-tBu>,1,7.657309606856112,7.657309606856112
[nH]c<=O>n<-tBu>,1,7.657309606856112,7.657309606856112
c<=O>n<-tBu>c<=O>,1,7.657309606856112,7.657309606856112
c<-X>c<=O>n<-tBu>,1,7.657309606856112,7.657309606856112
c[nH]c<=O>n<-tBu>,1,7.657309606856112,7.657309606856112
c<=O>n<-tBu>c<=O>[nH],1,7.657309606856112,7.657309606856112
c<-X>c<=O>n<-tBu>c<=O>,1,7.657309606856112,7.657309606856112
cc<-X>c<=O>n<-tBu>,1,7.657309606856112,7.657309606856112
Ccc<-X>c<=O>n<-tBu>,1,7.657309606856112,7.657309606856112
Cc[nH]c<=O>n<-tBu>,1,7.657309606856112,7.657309606856112
c<=O>n<-tBu>c<=O>[nH]c,1,7.657309606856112,7.657309606856112
c<-X>c[nH]c<=O>n<-tBu>,1,7.657309606856112,7.657309606856112
[nH]cc<-X>c<=O>n<-tBu>,1,7.657309606856112,7.657309606856112
c<-X>c<=O>n<-tBu>c<=O>[nH],1,7.657309606856112,7.657309606856112
cc<-X>c<=O>n<-tBu>c<=O>,1,7.657309606856112,7.657309606856112
c[nH]c<=O>,1,7.657309606856112,7.657309606856112
c<=O>c<-X>c,1,7.657309606856112,7.657309606856112
nc<-X>n,1,7.653783582650179,7.653783582650179
c<-X>ncN,1,7.653783582650179,7.653783582650179
cnc<-X>n,1,7.653783582650179,7.653783582650179
c<-X>ncn,1,7.653783582650179,7.653783582650179
c<-X>ncNC,1,7.653783582650179,7.653783582650179
c<-X>nc(n)N,1,7.653783582650179,7.653783582650179
nc<-X>ncN,1,7.653783582650179,7.653783582650179
cnc<-X>nc,1,7.653783582650179,7.653783582650179
nc<-X>ncn,1,7.653783582650179,7.653783582650179
c<-X>ncnc,1,7.653783582650179,7.653783582650179
c<-N>ccc<-NO2>,1,7.349857635498047,7.349857635498047
c<-N>ccc<-NO2>c,1,7.349857635498047,7.349857635498047
c<-NO2>ccc<-N>c,1,7.349857635498047,7.349857635498047
c<=O>[nH]c<=O>[nH]c<=O>,1,6.97776380280077,6.97776380280077
[nH]c<=O>[nH]c<=O>[nH],1,6.97776380280077,6.97776380280077
ncc(n)n,1,6.954143148343902,6.954143148343902
c<=O>c(c)n,1,6.954143148343902,6.954143148343902
cnc(c<=O>)c,1,6.954143148343902,6.954143148343902
c<=O>cn,1,6.954143148343902,6.954143148343902
c<=O>cnC,1,6.954143148343902,6.954143148343902
c<=O>cnc,1,6.954143148343902,6.954143148343902
